# aempy GTK4 Format
 1374 639183.33 5922728.29 1904.41 62.4 187.0 221.0 609.0 1027.0 201.0 399.0 673.0 911.0 -0.03
 1374 639184.84 5922723.02 1903.51 62.3 190.0 221.0 607.0 1031.0 205.0 403.0 672.0 920.0 -0.03
 1374 639186.35 5922717.75 1902.41 62.2 192.0 221.0 607.0 1036.0 210.0 405.0 675.0 930.0 -0.02
 1374 639187.86 5922712.48 1901.11 62.1 194.0 223.0 606.0 1043.0 212.0 405.0 678.0 939.0 -0.02
 1374 639189.37 5922707.22 1899.71 62.0 194.0 225.0 605.0 1054.0 214.0 406.0 683.0 947.0 -0.02
 1374 639190.89 5922701.94 1898.21 61.9 190.0 225.0 604.0 1067.0 214.0 408.0 691.0 957.0 -0.02
 1374 639192.4 5922696.66 1896.61 61.9 184.0 226.0 603.0 1082.0 213.0 414.0 704.0 968.0 -0.02
 1374 639193.91 5922691.38 1895.01 61.8 174.0 228.0 603.0 1099.0 210.0 422.0 722.0 981.0 -0.03
 1374 639195.42 5922686.11 1893.31 61.7 163.0 230.0 605.0 1118.0 208.0 432.0 744.0 996.0 -0.03
 1374 639196.94 5922680.82 1891.61 61.6 152.0 234.0 614.0 1138.0 206.0 443.0 767.0 1012.0 -0.03
 1374 639198.44 5922675.54 1889.91 61.4 142.0 239.0 627.0 1159.0 206.0 452.0 793.0 1028.0 -0.03
 1374 639199.95 5922670.25 1888.01 61.3 133.0 244.0 645.0 1181.0 209.0 459.0 821.0 1044.0 -0.03
